"s"	"v"	"n"	"x"	"y"
7	0	2	700.26	570.22
7	0	2	700.423	572.805
7	0	2	701.234	578.188
7	0	2	702.697	583.875
7	0	2	704.811	589.891
7	0	2	707.578	596.258
7	0	2	711	603
7	0	2	711	603
7	0	2	717.766	614.953
7	0	2	722.375	623.625
7	0	2	730	639
7	0	2	730	639
7	0	2	735.219	649.656
7	0	2	740.25	660.5
7	0	2	744.906	671.344
7	0	2	749	682
7	0	2	749	682
7	0	2	753.156	693.562
7	0	2	756.75	704.75
7	0	2	759.969	716.312
7	0	2	763	729
7	0	2	763	729
7	0	2	765.656	743.531
7	0	2	767.75	756.75
7	0	2	769.469	770.344
7	0	2	771	786
7	0	2	NA	NA
7	0	3	885	474
7	0	3	892.552	479.285
7	0	3	899.741	484.729
7	0	3	906.57	490.323
7	0	3	913.042	496.06
7	0	3	919.161	501.93
7	0	3	924.931	507.926
7	0	3	930.353	514.038
7	0	3	935.432	520.26
7	0	3	940.17	526.582
7	0	3	944.571	532.996
7	0	3	948.638	539.494
7	0	3	952.375	546.068
7	0	3	955.784	552.709
7	0	3	958.868	559.409
7	0	3	961.632	566.16
7	0	3	964.078	572.953
7	0	3	966.209	579.78
7	0	3	968.029	586.633
7	0	3	969.541	593.504
7	0	3	970.748	600.383
7	0	3	971.654	607.263
7	0	3	972.26	614.136
7	0	3	972.572	620.993
7	0	3	972.592	627.826
7	0	3	972.323	634.627
7	0	3	971.768	641.387
7	0	3	970.931	648.097
7	0	3	969.815	654.751
7	0	3	968.423	661.339
7	0	3	966.759	667.852
7	0	3	964.825	674.284
7	0	3	962.625	680.625
7	0	3	960.162	686.867
7	0	3	957.439	693.002
7	0	3	954.46	699.022
7	0	3	951.228	704.917
7	0	3	947.745	710.681
7	0	3	944.016	716.304
7	0	3	940.043	721.778
7	0	3	935.83	727.096
7	0	3	931.38	732.248
7	0	3	926.696	737.226
7	0	3	921.781	742.023
7	0	3	916.638	746.629
7	0	3	911.272	751.036
7	0	3	905.684	755.237
7	0	3	899.879	759.222
7	0	3	893.859	762.984
7	0	3	887.628	766.515
7	0	3	881.189	769.805
7	0	3	874.545	772.846
7	0	3	867.699	775.631
7	0	3	860.655	778.151
7	0	3	853.416	780.397
7	0	3	845.985	782.362
7	0	3	838.365	784.037
7	0	3	830.56	785.414
7	0	3	822.572	786.484
7	0	3	814.406	787.239
7	0	3	806.063	787.671
7	0	3	797.548	787.771
7	0	3	788.864	787.532
7	0	3	780.013	786.944
7	0	3	771	786
7	0	3	771	786
7	0	3	764.713	785.117
7	0	3	758.578	784
7	0	3	752.561	782.695
7	0	3	746.625	781.25
7	0	3	734.859	778.125
7	0	3	723	775
7	0	3	723	775
7	0	3	710.594	771.812
7	0	3	698.75	768.25
7	0	3	687.281	764.312
7	0	3	676	760
7	0	3	676	760
7	0	3	655.125	750.125
7	0	3	645.203	745.516
7	0	3	635	741
7	0	3	635	741
7	0	3	630.507	739.125
7	0	3	626.385	737.629
7	0	3	622.605	736.513
7	0	3	619.141	735.781
7	0	3	615.963	735.436
7	0	3	613.045	735.48
7	0	3	610.358	735.917
7	0	3	607.875	736.75
7	0	3	605.568	737.981
7	0	3	603.408	739.613
7	0	3	601.369	741.65
7	0	3	599.422	744.094
7	0	3	597.539	746.948
7	0	3	595.693	750.215
7	0	3	593.856	753.898
7	0	3	592	758
7	0	3	592	758
7	0	3	583.625	781.375
7	0	3	579.766	791.609
7	0	3	576	801
7	0	3	576	801
7	0	3	573.954	805.649
7	0	3	571.588	809.836
7	0	3	568.931	813.542
7	0	3	566.016	816.75
7	0	3	562.871	819.442
7	0	3	559.529	821.602
7	0	3	556.02	823.21
7	0	3	552.375	824.25
7	0	3	550.511	824.551
7	0	3	548.624	824.704
7	0	3	546.719	824.706
7	0	3	544.799	824.555
7	0	3	542.868	824.248
7	0	3	540.929	823.784
7	0	3	538.988	823.161
7	0	3	537.047	822.375
7	0	3	535.11	821.425
7	0	3	533.182	820.31
7	0	3	529.365	817.57
7	0	3	525.628	814.14
7	0	3	522	810
7	0	3	522	810
7	0	3	514.984	800.094
7	0	3	509.375	791.5
7	0	3	496	770
7	0	3	496	770
7	0	3	493.583	766.636
7	0	3	491.199	763.668
7	0	3	488.833	761.092
7	0	3	486.469	758.906
7	0	3	484.093	757.107
7	0	3	481.691	755.691
7	0	3	479.249	754.657
7	0	3	476.75	754
7	0	3	474.181	753.718
7	0	3	471.527	753.809
7	0	3	468.774	754.268
7	0	3	465.906	755.094
7	0	3	462.91	756.283
7	0	3	459.77	757.832
7	0	3	456.471	759.739
7	0	3	453	762
7	0	3	453	762
7	0	3	431.375	779.5
7	0	3	422.484	787.031
7	0	3	418.561	790.574
7	0	3	415	794
7	0	3	415	794
7	0	3	412.739	796.151
7	0	3	410.461	798.105
7	0	3	408.17	799.866
7	0	3	405.873	801.436
7	0	3	403.575	802.817
7	0	3	401.282	804.013
7	0	3	399	805.026
7	0	3	396.734	805.859
7	0	3	394.49	806.515
7	0	3	392.274	806.997
7	0	3	390.091	807.307
7	0	3	387.947	807.447
7	0	3	385.848	807.422
7	0	3	383.799	807.233
7	0	3	381.806	806.883
7	0	3	379.875	806.375
7	0	3	378.011	805.712
7	0	3	376.22	804.896
7	0	3	374.508	803.931
7	0	3	372.881	802.818
7	0	3	371.343	801.562
7	0	3	369.902	800.163
7	0	3	368.561	798.626
7	0	3	367.328	796.953
7	0	3	366.208	795.147
7	0	3	365.206	793.21
7	0	3	364.328	791.145
7	0	3	363.58	788.955
7	0	3	362.968	786.643
7	0	3	362.496	784.211
7	0	3	362.172	781.663
7	0	3	362	779
7	0	3	362	779
7	0	3	361.469	768.156
7	0	3	361.402	763.355
7	0	3	361.5	758.25
7	0	3	362.281	744.969
7	0	3	364	724
7	0	3	364	724
7	0	3	366.094	711.547
7	0	3	368	701.625
7	0	3	372	683
7	0	3	372	683
7	0	3	375.75	667
7	0	3	381	642
7	0	3	381	642
7	0	3	382.766	634.463
7	0	3	384.314	627.219
7	0	3	385.643	620.255
7	0	3	386.75	613.561
7	0	3	387.635	607.123
7	0	3	388.295	600.931
7	0	3	388.73	594.972
7	0	3	388.938	589.234
7	0	3	388.917	583.706
7	0	3	388.666	578.376
7	0	3	388.184	573.231
7	0	3	387.469	568.26
7	0	3	386.519	563.451
7	0	3	385.334	558.791
7	0	3	383.911	554.27
7	0	3	382.25	549.875
7	0	3	380.348	545.594
7	0	3	378.205	541.416
7	0	3	375.819	537.328
7	0	3	373.188	533.318
7	0	3	370.31	529.376
7	0	3	367.186	525.488
7	0	3	363.812	521.642
7	0	3	360.188	517.828
7	0	3	356.311	514.033
7	0	3	352.182	510.245
7	0	3	347.797	506.452
7	0	3	343.156	502.643
7	0	3	333.1	494.926
7	0	3	322	487
7	0	3	322	487
7	0	3	313.922	481.312
7	0	3	306.125	476
7	0	3	298.516	470.688
7	0	3	291	465
7	0	3	291	465
7	0	3	284.297	459.609
7	0	3	276.375	452.625
7	0	3	267.516	444.328
7	0	3	258	435
7	0	3	258	435
7	0	3	252.818	429.641
7	0	3	248.422	424.75
7	0	3	244.658	420.234
7	0	3	241.375	416
7	0	3	235.641	408
7	0	3	230	400
7	0	3	230	400
7	0	3	226.914	395.98
7	0	3	223.688	391.469
7	0	3	220.367	386.535
7	0	3	217	381.25
7	0	3	210.312	369.906
7	0	3	207.086	363.988
7	0	3	204	358
7	0	3	204	358
7	0	3	201.641	353.124
7	0	3	199.622	348.253
7	0	3	197.939	343.399
7	0	3	196.586	338.572
7	0	3	195.558	333.784
7	0	3	194.851	329.047
7	0	3	194.458	324.37
7	0	3	194.375	319.766
7	0	3	194.597	315.245
7	0	3	195.118	310.819
7	0	3	195.934	306.498
7	0	3	197.039	302.295
7	0	3	198.428	298.22
7	0	3	200.097	294.284
7	0	3	202.039	290.499
7	0	3	204.25	286.875
7	0	3	206.725	283.424
7	0	3	209.458	280.157
7	0	3	212.445	277.086
7	0	3	215.68	274.221
7	0	3	219.158	271.573
7	0	3	222.874	269.154
7	0	3	226.823	266.975
7	0	3	231	265.047
7	0	3	235.4	263.381
7	0	3	240.017	261.989
7	0	3	244.846	260.881
7	0	3	249.883	260.068
7	0	3	255.122	259.563
7	0	3	260.558	259.376
7	0	3	266.185	259.518
7	0	3	272	260
7	0	3	272	260
7	0	3	284.469	261.719
7	0	3	290.598	262.777
7	0	3	296.75	264
7	0	3	302.996	265.41
7	0	3	309.406	267.031
7	0	3	316.051	268.887
7	0	3	323	271
7	0	3	323	271
7	0	3	334.5	274.766
7	0	3	345.25	278.625
7	0	3	355.625	282.672
7	0	3	366	287
7	0	3	366	287
7	0	3	376.172	292.25
7	0	3	385.875	297.5
7	0	3	405	308
7	0	3	405	308
7	0	3	410.501	311.292
7	0	3	416.104	314.037
7	0	3	421.767	316.229
7	0	3	427.453	317.859
7	0	3	433.121	318.922
7	0	3	438.732	319.408
7	0	3	444.247	319.312
7	0	3	446.955	319.043
7	0	3	449.625	318.625
7	0	3	452.251	318.058
7	0	3	454.827	317.341
7	0	3	457.35	316.472
7	0	3	459.814	315.451
7	0	3	462.215	314.277
7	0	3	464.547	312.949
7	0	3	466.805	311.467
7	0	3	468.984	309.828
7	0	3	471.08	308.033
7	0	3	473.088	306.08
7	0	3	475.002	303.968
7	0	3	476.818	301.697
7	0	3	478.531	299.266
7	0	3	480.135	296.673
7	0	3	481.627	293.918
7	0	3	483	291
7	0	3	483	291
7	0	3	488.188	278.938
7	0	3	492.25	268.75
7	0	3	500	248
7	0	3	500	248
7	0	3	501.443	244.432
7	0	3	503.484	239.891
7	0	3	506.064	234.623
7	0	3	509.125	228.875
7	0	3	512.607	222.893
7	0	3	516.453	216.922
7	0	3	520.604	211.209
7	0	3	525	206
7	0	3	525	206
7	0	3	534.703	194.031
7	0	3	538.764	189.371
7	0	3	542.625	185.25
7	0	3	546.533	181.41
7	0	3	550.734	177.594
7	0	3	561	169
7	0	3	561	169
7	0	3	565.513	165.485
7	0	3	570.047	162.252
7	0	3	574.593	159.303
7	0	3	579.143	156.641
7	0	3	583.687	154.265
7	0	3	588.218	152.178
7	0	3	592.726	150.381
7	0	3	597.203	148.875
7	0	3	601.641	147.662
7	0	3	606.031	146.744
7	0	3	610.363	146.122
7	0	3	614.631	145.797
7	0	3	618.824	145.771
7	0	3	622.935	146.045
7	0	3	626.955	146.621
7	0	3	630.875	147.5
7	0	3	634.687	148.684
7	0	3	638.381	150.174
7	0	3	641.95	151.971
7	0	3	645.385	154.078
7	0	3	648.677	156.495
7	0	3	651.817	159.225
7	0	3	654.798	162.267
7	0	3	657.609	165.625
7	0	3	660.244	169.299
7	0	3	662.693	173.291
7	0	3	664.947	177.602
7	0	3	666.998	182.234
7	0	3	668.838	187.189
7	0	3	670.457	192.467
7	0	3	671.847	198.07
7	0	3	673	204
7	0	3	673	204
7	0	3	674.906	216.562
7	0	3	676.25	228
7	0	3	677.219	239.438
7	0	3	678	252
7	0	3	678	252
7	0	3	678.281	258.375
7	0	3	678.375	264.75
7	0	3	678.281	271.125
7	0	3	678	277.5
7	0	3	677.531	283.875
7	0	3	676.875	290.25
7	0	3	676.031	296.625
7	0	3	675	303
7	0	3	675	303
7	0	3	673.469	313.922
7	0	3	671.75	324.375
7	0	3	669.656	334.641
7	0	3	667	345
7	0	3	667	345
7	0	3	665.549	351.575
7	0	3	664.578	357.803
7	0	3	664.1	363.688
7	0	3	664.125	369.234
7	0	3	664.666	374.447
7	0	3	665.734	379.33
7	0	3	666.47	381.649
7	0	3	667.342	383.888
7	0	3	668.351	386.046
7	0	3	669.5	388.125
7	0	3	670.789	390.125
7	0	3	672.221	392.046
7	0	3	673.796	393.889
7	0	3	675.516	395.654
7	0	3	677.382	397.343
7	0	3	679.396	398.955
7	0	3	683.875	401.953
7	0	3	688.963	404.652
7	0	3	694.672	407.057
7	0	3	701.014	409.171
7	0	3	708	411
7	0	3	708	411
7	0	3	719.812	413.078
7	0	3	731.25	414.875
7	0	3	753	418
7	0	3	753	418
7	0	3	758.582	418.842
7	0	3	764.094	419.859
7	0	3	769.559	421.041
7	0	3	775	422.375
7	0	3	785.906	425.453
7	0	3	797	429
7	0	3	797	429
7	0	3	803.082	431.051
7	0	3	809.281	433.406
7	0	3	815.527	435.996
7	0	3	821.75	438.75
7	0	3	833.844	444.469
7	0	3	845	450
7	0	3	845	450
7	0	3	865.375	461.625
7	0	3	875.234	467.578
7	0	3	885	474
7	0	3	NA	NA
7	0	4	718	188
7	0	4	726.262	185.469
7	0	4	734.449	183.309
7	0	4	742.558	181.512
7	0	4	750.582	180.072
7	0	4	758.517	178.981
7	0	4	766.358	178.232
7	0	4	774.1	177.817
7	0	4	781.736	177.73
7	0	4	789.263	177.964
7	0	4	796.676	178.511
7	0	4	803.968	179.364
7	0	4	811.135	180.516
7	0	4	818.173	181.96
7	0	4	825.075	183.688
7	0	4	831.837	185.693
7	0	4	838.453	187.969
7	0	4	844.919	190.507
7	0	4	851.229	193.301
7	0	4	857.379	196.344
7	0	4	863.363	199.628
7	0	4	869.175	203.147
7	0	4	874.812	206.892
7	0	4	880.268	210.857
7	0	4	885.537	215.035
7	0	4	890.615	219.418
7	0	4	895.497	224
7	0	4	900.177	228.773
7	0	4	904.65	233.729
7	0	4	908.912	238.862
7	0	4	912.957	244.165
7	0	4	916.779	249.63
7	0	4	920.375	255.25
7	0	4	923.739	261.018
7	0	4	926.865	266.927
7	0	4	929.749	272.969
7	0	4	932.385	279.138
7	0	4	934.769	285.426
7	0	4	936.895	291.826
7	0	4	938.758	298.331
7	0	4	940.354	304.934
7	0	4	941.676	311.627
7	0	4	942.72	318.403
7	0	4	943.481	325.255
7	0	4	943.954	332.176
7	0	4	944.133	339.159
7	0	4	944.014	346.197
7	0	4	943.591	353.281
7	0	4	942.859	360.406
7	0	4	941.814	367.564
7	0	4	940.449	374.748
7	0	4	938.761	381.95
7	0	4	936.743	389.164
7	0	4	934.392	396.381
7	0	4	931.7	403.596
7	0	4	928.665	410.801
7	0	4	925.279	417.988
7	0	4	921.539	425.151
7	0	4	917.44	432.282
7	0	4	912.975	439.374
7	0	4	908.14	446.42
7	0	4	902.931	453.413
7	0	4	897.341	460.346
7	0	4	891.366	467.21
7	0	4	885	474
7	0	4	885	474
7	0	4	876.453	482.078
7	0	4	868.375	489.875
7	0	4	860.109	497.484
7	0	4	855.701	501.248
7	0	4	851	505
7	0	4	851	505
7	0	4	845.418	508.992
7	0	4	839.906	512.75
7	0	4	829	519.75
7	0	4	818.094	526.375
7	0	4	807	533
7	0	4	807	533
7	0	4	788.125	543
7	0	4	779.016	547.906
7	0	4	770	553
7	0	4	770	553
7	0	4	766.801	555.44
7	0	4	763.951	557.893
7	0	4	761.45	560.372
7	0	4	759.297	562.891
7	0	4	757.489	565.462
7	0	4	756.025	568.1
7	0	4	754.905	570.816
7	0	4	754.125	573.625
7	0	4	753.685	576.539
7	0	4	753.584	579.572
7	0	4	753.82	582.737
7	0	4	754.391	586.047
7	0	4	755.296	589.515
7	0	4	756.533	593.154
7	0	4	758.102	596.978
7	0	4	760	601
7	0	4	760	601
7	0	4	765.234	610.406
7	0	4	770.375	619.25
7	0	4	775.328	627.719
7	0	4	780	636
7	0	4	780	636
7	0	4	782.794	641.318
7	0	4	783.901	643.884
7	0	4	784.82	646.385
7	0	4	785.555	648.819
7	0	4	786.108	651.185
7	0	4	786.485	653.481
7	0	4	786.688	655.703
7	0	4	786.72	657.851
7	0	4	786.587	659.922
7	0	4	786.291	661.915
7	0	4	785.836	663.826
7	0	4	785.226	665.655
7	0	4	784.464	667.399
7	0	4	783.554	669.056
7	0	4	782.5	670.625
7	0	4	781.305	672.103
7	0	4	779.974	673.488
7	0	4	778.509	674.778
7	0	4	776.914	675.971
7	0	4	773.351	678.058
7	0	4	769.312	679.734
7	0	4	764.829	680.983
7	0	4	759.93	681.787
7	0	4	754.644	682.132
7	0	4	749	682
7	0	4	749	682
7	0	4	738.5	681.109
7	0	4	728	680.125
7	0	4	717.5	679.328
7	0	4	712.25	679.088
7	0	4	707	679
7	0	4	707	679
7	0	4	703.015	678.919
7	0	4	699.309	679.059
7	0	4	695.877	679.426
7	0	4	692.719	680.031
7	0	4	689.83	680.882
7	0	4	687.207	681.988
7	0	4	684.848	683.358
7	0	4	682.75	685
7	0	4	680.91	686.923
7	0	4	679.324	689.137
7	0	4	677.991	691.649
7	0	4	676.906	694.469
7	0	4	676.068	697.605
7	0	4	675.473	701.066
7	0	4	675.118	704.862
7	0	4	675	709
7	0	4	675	709
7	0	4	675.719	723.719
7	0	4	676.25	736
7	0	4	676.406	747.531
7	0	4	676.285	753.543
7	0	4	676	760
7	0	4	676	760
7	0	4	675.495	765.753
7	0	4	674.723	771.006
7	0	4	673.675	775.752
7	0	4	672.344	779.984
7	0	4	670.719	783.695
7	0	4	668.793	786.877
7	0	4	666.556	789.523
7	0	4	665.319	790.642
7	0	4	664	791.625
7	0	4	662.599	792.47
7	0	4	661.116	793.177
7	0	4	659.548	793.743
7	0	4	657.895	794.17
7	0	4	656.155	794.455
7	0	4	654.328	794.598
7	0	4	650.406	794.453
7	0	4	646.122	793.728
7	0	4	641.465	792.416
7	0	4	636.427	790.509
7	0	4	631	788
7	0	4	631	788
7	0	4	625.756	784.865
7	0	4	620.547	781.484
7	0	4	615.408	777.893
7	0	4	610.375	774.125
7	0	4	605.482	770.217
7	0	4	600.766	766.203
7	0	4	596.26	762.119
7	0	4	592	758
7	0	4	592	758
7	0	4	582.125	747.375
7	0	4	575.25	739.75
7	0	4	563	726
7	0	4	563	726
7	0	4	548.125	706.625
7	0	4	534	688
7	0	4	534	688
7	0	4	530.326	683.145
7	0	4	526.613	678.519
7	0	4	522.858	674.119
7	0	4	519.059	669.945
7	0	4	515.211	665.997
7	0	4	511.311	662.274
7	0	4	507.357	658.776
7	0	4	503.344	655.5
7	0	4	499.269	652.447
7	0	4	495.13	649.616
7	0	4	490.923	647.006
7	0	4	486.645	644.617
7	0	4	482.291	642.448
7	0	4	477.86	640.497
7	0	4	473.347	638.765
7	0	4	468.75	637.25
7	0	4	464.065	635.952
7	0	4	459.289	634.87
7	0	4	454.418	634.004
7	0	4	449.449	633.352
7	0	4	444.38	632.913
7	0	4	439.206	632.688
7	0	4	433.924	632.676
7	0	4	428.531	632.875
7	0	4	423.024	633.285
7	0	4	417.4	633.905
7	0	4	411.655	634.735
7	0	4	405.785	635.773
7	0	4	399.788	637.02
7	0	4	393.661	638.474
7	0	4	387.399	640.134
7	0	4	381	642
7	0	4	381	642
7	0	4	370.203	645.562
7	0	4	359.125	648.75
7	0	4	348.234	651.562
7	0	4	338	654
7	0	4	338	654
7	0	4	328.484	656.078
7	0	4	318.875	657.875
7	0	4	308.328	659.484
7	0	4	296	661
7	0	4	296	661
7	0	4	286.047	661.719
7	0	4	274.875	662.25
7	0	4	263.516	662.406
7	0	4	258.088	662.285
7	0	4	253	662
7	0	4	253	662
7	0	4	239.703	661.062
7	0	4	226.875	659.75
7	0	4	214.609	658.062
7	0	4	203	656
7	0	4	203	656
7	0	4	196.783	654.461
7	0	4	190.885	652.665
7	0	4	185.305	650.623
7	0	4	180.045	648.348
7	0	4	175.107	645.851
7	0	4	170.491	643.146
7	0	4	166.2	640.244
7	0	4	162.234	637.156
7	0	4	158.595	633.896
7	0	4	155.284	630.475
7	0	4	152.302	626.905
7	0	4	149.65	623.199
7	0	4	147.331	619.368
7	0	4	145.344	615.425
7	0	4	143.692	611.382
7	0	4	142.375	607.25
7	0	4	141.395	603.042
7	0	4	140.754	598.77
7	0	4	140.452	594.446
7	0	4	140.49	590.082
7	0	4	140.871	585.69
7	0	4	141.595	581.283
7	0	4	142.664	576.872
7	0	4	144.078	572.469
7	0	4	145.84	568.086
7	0	4	147.95	563.737
7	0	4	150.41	559.432
7	0	4	153.221	555.184
7	0	4	156.384	551.004
7	0	4	159.901	546.906
7	0	4	163.772	542.9
7	0	4	168	539
7	0	4	168	539
7	0	4	177.078	530.766
7	0	4	181.412	527.029
7	0	4	185.875	523.375
7	0	4	190.666	519.674
7	0	4	195.984	515.797
7	0	4	202.029	511.615
7	0	4	209	507
7	0	4	209	507
7	0	4	216.344	502.438
7	0	4	225.75	496.75
7	0	4	236.281	490.688
7	0	4	247	485
7	0	4	247	485
7	0	4	255.562	480.891
7	0	4	266	476.125
7	0	4	291	465
7	0	4	291	465
7	0	4	296.939	462.049
7	0	4	302.369	458.826
7	0	4	307.275	455.343
7	0	4	311.641	451.609
7	0	4	315.449	447.635
7	0	4	318.686	443.432
7	0	4	320.084	441.247
7	0	4	321.333	439.008
7	0	4	322.431	436.717
7	0	4	323.375	434.375
7	0	4	324.164	431.983
7	0	4	324.796	429.543
7	0	4	325.269	427.055
7	0	4	325.58	424.521
7	0	4	325.728	421.943
7	0	4	325.711	419.322
7	0	4	325.526	416.658
7	0	4	325.172	413.953
7	0	4	324.646	411.209
7	0	4	323.948	408.427
7	0	4	323.073	405.607
7	0	4	322.021	402.752
7	0	4	320.79	399.862
7	0	4	319.378	396.94
7	0	4	316	391
7	0	4	316	391
7	0	4	309.75	380.5
7	0	4	304.25	370.75
7	0	4	301.664	365.805
7	0	4	299.125	360.625
7	0	4	296.586	355.07
7	0	4	294	349
7	0	4	294	349
7	0	4	289.859	337.984
7	0	4	286.375	327.625
7	0	4	283.453	318.203
7	0	4	281	310
7	0	4	281	310
7	0	4	279.219	303.668
7	0	4	277.625	297.406
7	0	4	276.219	291.191
7	0	4	275	285
7	0	4	273.969	278.809
7	0	4	273.125	272.594
7	0	4	272.469	266.332
7	0	4	272	260
7	0	4	272	260
7	0	4	271.776	253.91
7	0	4	271.849	248.019
7	0	4	272.212	242.333
7	0	4	272.857	236.857
7	0	4	273.777	231.598
7	0	4	274.964	226.56
7	0	4	276.411	221.749
7	0	4	278.109	217.172
7	0	4	280.053	212.833
7	0	4	282.233	208.739
7	0	4	284.643	204.895
7	0	4	287.275	201.307
7	0	4	290.122	197.98
7	0	4	293.176	194.92
7	0	4	296.429	192.133
7	0	4	299.875	189.625
7	0	4	303.505	187.401
7	0	4	307.312	185.467
7	0	4	311.289	183.828
7	0	4	315.428	182.49
7	0	4	319.721	181.46
7	0	4	324.161	180.741
7	0	4	328.741	180.342
7	0	4	333.453	180.266
7	0	4	338.29	180.519
7	0	4	343.243	181.108
7	0	4	348.306	182.038
7	0	4	353.471	183.314
7	0	4	358.73	184.943
7	0	4	364.076	186.93
7	0	4	369.502	189.28
7	0	4	375	192
7	0	4	375	192
7	0	4	383.203	196.238
7	0	4	390	200.031
7	0	4	395.672	203.496
7	0	4	400.5	206.75
7	0	4	404.766	209.91
7	0	4	408.75	213.094
7	0	4	417	220
7	0	4	417	220
7	0	4	421.945	224
7	0	4	426.938	228.375
7	0	4	431.836	232.938
7	0	4	436.5	237.5
7	0	4	444.562	245.875
7	0	4	450	252
7	0	4	450	252
7	0	4	458.25	262.312
7	0	4	466.5	272.25
7	0	4	474.75	281.812
7	0	4	483	291
7	0	4	483	291
7	0	4	487.402	295.009
7	0	4	491.969	298.414
7	0	4	496.676	301.222
7	0	4	501.5	303.438
7	0	4	506.418	305.067
7	0	4	511.406	306.117
7	0	4	516.441	306.593
7	0	4	521.5	306.5
7	0	4	526.559	305.845
7	0	4	531.594	304.633
7	0	4	536.582	302.87
7	0	4	541.5	300.562
7	0	4	546.324	297.716
7	0	4	551.031	294.336
7	0	4	555.598	290.429
7	0	4	560	286
7	0	4	560	286
7	0	4	568.094	277.516
7	0	4	576	269.875
7	0	4	583.906	262.797
7	0	4	592	256
7	0	4	592	256
7	0	4	595.922	252.586
7	0	4	600.125	249.125
7	0	4	609	242.25
7	0	4	617.875	235.75
7	0	4	626	230
7	0	4	626	230
7	0	4	631.588	226.053
7	0	4	637.141	222.422
7	0	4	642.717	219.049
7	0	4	648.375	215.875
7	0	4	654.174	212.842
7	0	4	660.172	209.891
7	0	4	673	204
7	0	4	673	204
7	0	4	683.969	199.531
7	0	4	695.5	195.25
7	0	4	707.031	191.344
7	0	4	718	188
7	0	4	NA	NA
7	0	5	389	147
7	0	5	391.985	139.48
7	0	5	395.214	132.203
7	0	5	398.68	125.169
7	0	5	402.374	118.38
7	0	5	406.287	111.835
7	0	5	410.41	105.536
7	0	5	414.736	99.483
7	0	5	419.256	93.678
7	0	5	423.961	88.121
7	0	5	428.842	82.812
7	0	5	433.891	77.754
7	0	5	439.1	72.946
7	0	5	444.46	68.389
7	0	5	449.962	64.084
7	0	5	455.598	60.032
7	0	5	461.359	56.234
7	0	5	467.238	52.691
7	0	5	473.224	49.403
7	0	5	479.311	46.371
7	0	5	485.488	43.595
7	0	5	491.748	41.078
7	0	5	498.083	38.819
7	0	5	504.482	36.82
7	0	5	510.939	35.08
7	0	5	517.445	33.602
7	0	5	523.99	32.385
7	0	5	530.567	31.43
7	0	5	537.167	30.74
7	0	5	543.781	30.313
7	0	5	550.402	30.151
7	0	5	557.019	30.255
7	0	5	563.625	30.625
7	0	5	570.211	31.263
7	0	5	576.769	32.169
7	0	5	583.291	33.343
7	0	5	589.766	34.788
7	0	5	596.188	36.503
7	0	5	602.548	38.489
7	0	5	608.836	40.748
7	0	5	615.045	43.279
7	0	5	621.166	46.085
7	0	5	627.19	49.164
7	0	5	633.109	52.519
7	0	5	638.914	56.151
7	0	5	644.597	60.059
7	0	5	650.15	64.245
7	0	5	655.563	68.709
7	0	5	660.828	73.453
7	0	5	665.937	78.477
7	0	5	670.881	83.782
7	0	5	675.651	89.369
7	0	5	680.24	95.238
7	0	5	684.638	101.391
7	0	5	688.837	107.827
7	0	5	692.828	114.549
7	0	5	696.604	121.557
7	0	5	700.154	128.851
7	0	5	703.471	136.432
7	0	5	706.547	144.302
7	0	5	709.372	152.46
7	0	5	711.939	160.909
7	0	5	714.238	169.647
7	0	5	716.261	178.678
7	0	5	718	188
7	0	5	718	188
7	0	5	718.99	194.459
7	0	5	719.734	201.047
7	0	5	720.268	207.705
7	0	5	720.625	214.375
7	0	5	720.953	227.516
7	0	5	721	240
7	0	5	721	240
7	0	5	720.797	253.172
7	0	5	720.125	265.875
7	0	5	719.584	272.139
7	0	5	718.891	278.391
7	0	5	718.033	284.666
7	0	5	717	291
7	0	5	717	291
7	0	5	715.047	302.219
7	0	5	713.375	312.5
7	0	5	711.516	322.781
7	0	5	710.369	328.215
7	0	5	709	334
7	0	5	709	334
7	0	5	708.545	337.997
7	0	5	708.314	341.744
7	0	5	708.321	345.248
7	0	5	708.578	348.516
7	0	5	709.099	351.555
7	0	5	709.896	354.373
7	0	5	710.984	356.977
7	0	5	712.375	359.375
7	0	5	714.082	361.573
7	0	5	716.119	363.58
7	0	5	718.499	365.402
7	0	5	721.234	367.047
7	0	5	724.339	368.522
7	0	5	727.826	369.834
7	0	5	731.709	370.991
7	0	5	736	372
7	0	5	736	372
7	0	5	741.871	372.994
7	0	5	747.531	373.766
7	0	5	758.5	374.875
7	0	5	769.469	375.797
7	0	5	781	377
7	0	5	781	377
7	0	5	787.024	378.144
7	0	5	792.352	379.686
7	0	5	796.987	381.599
7	0	5	799.048	382.687
7	0	5	800.938	383.859
7	0	5	802.657	385.112
7	0	5	804.208	386.442
7	0	5	805.59	387.847
7	0	5	806.805	389.322
7	0	5	807.852	390.866
7	0	5	808.733	392.475
7	0	5	809.449	394.146
7	0	5	810	395.875
7	0	5	810.387	397.66
7	0	5	810.61	399.498
7	0	5	810.671	401.385
7	0	5	810.57	403.318
7	0	5	810.308	405.295
7	0	5	809.886	407.312
7	0	5	808.562	411.453
7	0	5	806.606	415.718
7	0	5	804.023	420.08
7	0	5	800.819	424.516
7	0	5	797	429
7	0	5	797	429
7	0	5	793.498	433.039
7	0	5	789.797	436.938
7	0	5	782.125	444.5
7	0	5	778.318	448.258
